id,ACTION
326,0.204715
327,0.772882
328,0.876988
329,0.257209
330,0.509122
331,0.663414
332,0.680165
333,0.663838
334,0.319496
335,0.918824
336,0.278084
337,0.938986
338,0.697442
339,0.569933
340,0.180224
341,0.520273
342,0.722527
343,0.131753
344,0.977376
345,0.640570
346,0.313131
347,0.525059
348,0.650804
349,0.759169
350,0.065596
351,0.320819
352,0.834626
353,0.598377
354,0.038509
355,0.735646
356,0.761341
357,0.293851
358,0.547937
359,0.333396
360,0.037915
361,0.657423
362,0.322517
363,0.733558
364,0.113152
365,0.791399
366,0.951138
367,0.684832
368,0.781148
369,0.467949
370,0.848441
371,0.787936
372,0.328321
373,0.080260
374,0.015444
375,0.468899
376,0.644931
377,0.029497
378,0.457918
379,0.857233
380,0.042582
381,0.087982
382,0.617844
383,0.993517
384,0.438435
385,0.210740
386,0.845827
387,0.041259
388,0.231564
389,0.849884
390,0.753959
391,0.192919
392,0.771457
393,0.330324
394,0.714312
395,0.154376
396,0.761800
397,0.778313
398,0.669829
399,0.793758
400,0.871506
401,0.513196
402,0.437128
403,0.588788
404,0.316101
405,0.919689
406,0.102493
407,0.192240
408,0.653689
409,0.545900
410,0.886832
411,0.961728
412,0.172926
413,0.118684
414,0.440098
415,0.788276
416,0.204240
417,0.891499
418,0.691163
419,0.595102
420,0.670661
421,0.740619
422,0.569423
423,0.155157
424,0.132975
425,0.765822
426,0.587770
427,0.389114
428,0.797033
429,0.401130
430,0.715246
431,0.595526
432,0.231225
433,0.357648
434,0.346752
435,0.320310
436,0.984590
437,0.223486
438,0.002817
439,0.289133
440,0.018092
441,0.337316
442,0.884286
443,0.606320
444,0.663346
445,0.113084
446,0.871302
447,0.149454
448,0.796151
449,0.726821
450,0.348959
451,0.109282
452,0.625838
453,0.844877
454,0.072266
455,0.210672
456,0.748392
457,0.706420
458,0.326929
459,0.655590
460,0.028139
461,0.069177
462,0.983826
463,0.843180
464,0.464452
465,0.803109
466,0.925460
467,0.015054
468,0.347703
469,0.901614
470,0.714686
471,0.480389
472,0.314794
473,0.926240
474,0.514282
475,0.353881
476,0.180700
477,0.645933
478,0.854924
479,0.622545
480,0.929210
481,0.531322
482,0.420546
483,0.888308
484,0.607390
485,0.829246
486,0.645712
487,0.517235
488,0.790126
489,0.718521
490,0.509479
491,0.782658
492,0.390268
493,0.143938
494,0.940615
495,0.791755
496,0.713939
497,0.813360
498,0.776905
499,0.780418
500,0.527265
501,0.505915
502,0.226473
503,0.179036
504,0.284160
505,0.313725
506,0.698596
507,0.639365
508,0.334024
509,0.358022
510,0.012610
511,0.289948
512,0.616181
513,0.341220
514,0.043176
515,0.725412
516,0.734305
517,0.908946
518,0.155072
519,0.430780
520,0.055023
521,0.845335
522,0.195126
523,0.945079
524,0.005058
525,0.274350
526,0.006110
527,0.429219
528,0.415217
529,0.262317
530,0.519781
531,0.383819
532,0.365099
533,0.514842
534,0.328864
535,0.705826
536,0.779111
537,0.677314
538,0.484615
539,0.420309
540,0.177899
541,0.554030
542,0.667385
543,0.138711
544,0.339268
545,0.114883
546,0.882792
547,0.021724
548,0.121671
549,0.114306
550,0.305833
551,0.602349
552,0.372516
553,0.290983
554,0.224165
555,0.338182
556,0.427420
557,0.881180
558,0.413876
559,0.556915
560,0.773425
561,0.245244
562,0.331749
563,0.756827
564,0.145432
565,0.669252
566,0.137302
567,0.463994
568,0.271974
569,0.940564
570,0.736596
571,0.027393
572,0.448075
573,0.098352
574,0.081058
575,0.781521
576,0.957163
577,0.570764
578,0.567387
579,0.093973
580,0.217036
581,0.801921
582,0.465946
583,0.910032
584,0.337927
585,0.948049
586,0.135096
587,0.177492
588,0.219735
589,0.587515
590,0.282395
591,0.304917
592,0.749750
593,0.088950
594,0.660342
595,0.955160
596,0.547733
597,0.424959
598,0.199997
599,0.158025
600,0.453404
601,0.520799
602,0.209518
603,0.990818
604,0.514655
605,0.532221
606,0.699292
607,0.447735
608,0.453523
609,0.444273
610,0.125303
611,0.888359
612,0.583273
613,0.519085
614,0.033418
615,0.961083
616,0.019280
617,0.415200
618,0.365693
619,0.626008
620,0.278220
621,0.493899
622,0.247416
623,0.297721
624,0.062270
625,0.299689
626,0.949933
627,0.599973
628,0.386925
629,0.854653
630,0.916464
631,0.759254
632,0.223808
633,0.912815
634,0.885355
635,0.316424
636,0.874086
637,0.643523
638,0.319003
639,0.365727
640,0.718080
641,0.528572
642,0.250454
643,0.693267
644,0.625482
645,0.913698
646,0.089034
647,0.188099
648,0.405492
649,0.621680
650,0.240169
651,0.271295
652,0.911135
653,0.057789
654,0.511889
655,0.085521
656,0.872202
657,0.360568
658,0.519221
659,0.693878
660,0.622444
661,0.683101
662,0.232990
663,0.793401
664,0.298654
665,0.202186
666,0.082178
667,0.118956
668,0.953853
669,0.203883
670,0.053394
671,0.181514
672,0.508494
673,0.033197
674,0.516285
675,0.370513
676,0.521648
677,0.378303
678,0.839938
679,0.731556
680,0.305782
681,0.032688
682,0.064595
683,0.873356
684,0.399467
685,0.342017
686,0.322584
687,0.746169
688,0.727347
689,0.793469
690,0.888138
691,0.787885
692,0.583985
693,0.172909
694,0.731047
695,0.745948
696,0.129258
697,0.927242
698,0.541131
699,0.615163
700,0.256768
701,0.373330
702,0.912018
703,0.417355
704,0.278339
705,0.085453
706,0.145958
707,0.083264
708,0.744556
709,0.252966
710,0.701957
711,0.107771
712,0.248960
713,0.831944
714,0.724648
715,0.804060
716,0.129716
717,0.577757
718,0.324095
719,0.272331
720,0.370174
721,0.483478
722,0.835559
723,0.589416
724,0.300742
725,0.831181
726,0.264778
727,0.511295
728,0.880823
729,0.095382
730,0.393120
731,0.150761
732,0.988544
733,0.526315
734,0.676771
735,0.213981
736,0.027511
737,0.460990
738,0.655047
739,0.530049
740,0.842603
741,0.605370
742,0.169702
743,0.898016
744,0.886848
745,0.877836
746,0.861696
747,0.475773
748,0.841618
749,0.705283
750,0.901342
751,0.285178
752,0.489367
753,0.941939
754,0.794403
755,0.570561
756,0.125677
757,0.942279
758,0.440471
759,0.260433
760,0.384956
761,0.382835
762,0.370055
763,0.180173
764,0.395258
765,0.304238
766,0.405933
767,0.232277
768,0.712768
769,0.478183
770,0.371175
771,0.882028
772,0.283413
773,0.686224
774,0.331461
775,0.722815
776,0.030515
777,0.746135
778,0.435464
779,0.444850
780,0.251659
781,0.096757
782,0.713786
783,0.854466
784,0.463112
785,0.068346
786,0.217359
787,0.954838
788,0.292680
789,0.950205
790,0.165136
791,0.207057
792,0.681794
793,0.221602
794,0.305630
795,0.311807
796,0.227729
797,0.729248
798,0.961813
799,0.190662
800,0.846778
801,0.949661
802,0.658288
803,0.244395
804,0.291747
805,0.827617
806,0.384905
807,0.180479
808,0.224334
809,0.376725
810,0.915531
811,0.568507
812,0.025848
813,0.690569
814,0.301421
815,0.029039
816,0.955381
817,0.819165
818,0.492982
819,0.566861
820,0.500229
821,0.371701
822,0.638109
823,0.854381
824,0.532289
825,0.733626
826,0.192054
827,0.983181
828,0.300368
829,0.450977
830,0.803398
831,0.081126
832,0.790889
833,0.604538
834,0.500518
835,0.611599
836,0.285654
837,0.403659
838,0.515215
839,0.120738
840,0.356342
841,0.384871
842,0.991090
843,0.503216
844,0.426469
845,0.273027
846,0.906706
847,0.486329
848,0.886356
849,0.362774
850,0.045773
851,0.556304
852,0.338080
853,0.790991
854,0.027715
855,0.711037
856,0.823153
857,0.771049
858,0.421615
859,0.962849
860,0.869367
861,0.793486
862,0.210129
863,0.537635
864,0.386076
865,0.028088
866,0.582186
867,0.706573
868,0.354237
869,0.735256
870,0.895419
871,0.446819
872,0.149166
873,0.800733
874,0.176626
875,0.993008
876,0.373772
877,0.368392
878,0.301438
879,0.925120
880,0.308634
881,0.208313
882,0.601025
883,0.925629
884,0.177746
885,0.291933
886,0.786443
887,0.219073
888,0.941549
889,0.357462
890,0.971097
891,0.963477
892,0.187285
893,0.138609
894,0.889836
895,0.792162
896,0.404762
897,0.053818
898,0.381460
899,0.193378
900,0.822661
901,0.492100
902,0.471665
903,0.569695
904,0.773476
905,0.759288
906,0.849375
907,0.888800
908,0.997251
909,0.292561
910,0.355306
911,0.161589
912,0.518898
913,0.996079
914,0.890447
915,0.628112
916,0.305596
917,0.402386
918,0.699615
919,0.930840
920,0.588483
921,0.220533
922,0.800750
923,0.543762
924,0.281886
925,0.061421
926,0.984657
927,0.508291
928,0.762326
929,0.831707
930,0.977699
931,0.364844
932,0.223010
933,0.588025
934,0.148860
935,0.658526
936,0.152136
937,0.889377
938,0.881367
939,0.379542
940,0.487806
941,0.871625
942,0.245973
943,0.023744
944,0.833574
945,0.277558
946,0.314557
947,0.390336
948,0.221653
949,0.570781
950,0.757845
951,0.899102
952,0.030159
953,0.449568
954,0.253848
955,0.425213
956,0.020655
957,0.510226
958,0.511770
959,0.038984
960,0.313420
961,0.420478
962,0.817960
963,0.675990
964,0.119652
965,0.358667
966,0.102951
967,0.557781
968,0.174980
969,0.810339
970,0.640179
971,0.767570
972,0.824409
973,0.676194
974,0.598768
975,0.390676
976,0.237369
977,0.665128
978,0.258974
979,0.258193
980,0.024456
981,0.943467
982,0.726736
983,0.939478
984,0.017091
985,0.535497
986,0.365846
987,0.997420
988,0.823764
989,0.429643
990,0.048200
991,0.016972
992,0.254646
993,0.970231
994,0.778941
995,0.201185
996,0.822304
997,0.058536
998,0.301370
999,0.434955
1000,0.805367
1001,0.406426
1002,0.103444
1003,0.585971
1004,0.726108
1005,0.497293
1006,0.265746
1007,0.634086
1008,0.618404
1009,0.875511
1010,0.491624
1011,0.936610
1012,0.473176
1013,0.959335
1014,0.564824
1015,0.609850
1016,0.904279
1017,0.004582
1018,0.526230
1019,0.444952
1020,0.689890
1021,0.896675
1022,0.234144
1023,0.248536
1024,0.869198
1025,0.175489
1026,0.188235
1027,0.892789
1028,0.688872
1029,0.577095
1030,0.766840
1031,0.446903
1032,0.797254
1033,0.913460
1034,0.129428
1035,0.869622
1036,0.897727
1037,0.293206
1038,0.458665
1039,0.283821
1040,0.817824
1041,0.419562
1042,0.507663
1043,0.005533
1044,0.102629
1045,0.131922
1046,0.624141
1047,0.284092
1048,0.321855
1049,0.020264
1050,0.834270
1051,0.882198
1052,0.850800
1053,0.818028
1054,0.151287
1055,0.607474
1056,0.247688
1057,0.169227
1058,0.340150
1059,0.516471
1060,0.555354
1061,0.251438
1062,0.233771
1063,0.322279
1064,0.454829
1065,0.877497
1066,0.853244
1067,0.706166
1068,0.235960
1069,0.248163
1070,0.947133
1071,0.031975
1072,0.863003
1073,0.088423
1074,0.944078
1075,0.967889
1076,0.366881
1077,0.325673
1078,0.828957
1079,0.498990
1080,0.151389
1081,0.854721
1082,0.485328
1083,0.835644
1084,0.827769
1085,0.231140
1086,0.996928
1087,0.336298
1088,0.575652
1089,0.234874
1090,0.870216
1091,0.349230
1092,0.439079
1093,0.680301
1094,0.479999
1095,0.958690
1096,0.718725
1097,0.964342
1098,0.687616
1099,0.511736
1100,0.252609
1101,0.157652
1102,0.235162
1103,0.566385
1104,0.300419
1105,0.697239
1106,0.958062
1107,0.772203
1108,0.542082
1109,0.816296
1110,0.515029
1111,0.951783
1112,0.377336
1113,0.883454
1114,0.039069
1115,0.230784
1116,0.453200
1117,0.193412
1118,0.154868
1119,0.208550
1120,0.494323
1121,0.283668
1122,0.018652
1123,0.144125
1124,0.378286
1125,0.455916
1126,0.538653
1127,0.638720
1128,0.605132
1129,0.925646
1130,0.647104
1131,0.254765
1132,0.194006
1133,0.643234
1134,0.967109
1135,0.099863
1136,0.366949
1137,0.433258
1138,0.984318
1139,0.576772
1140,0.095110
1141,0.475450
1142,0.407580
1143,0.614043
1144,0.280715
1145,0.825733
1146,0.995910
1147,0.663566
1148,0.115799
1149,0.382105
1150,0.562635
1151,0.936101
1152,0.642759
1153,0.660902
1154,0.059079
1155,0.993703
1156,0.510633
1157,0.552214
1158,0.117462
1159,0.824256
1160,0.144923
1161,0.582203
1162,0.846048
1163,0.182108
1164,0.716977
1165,0.876801
1166,0.669082
1167,0.822729
1168,0.459055
1169,0.404677
1170,0.622478
1171,0.923728
1172,0.763446
1173,0.460447
1174,0.130514
1175,0.592319
1176,0.653298
1177,0.305137
1178,0.750904
1179,0.955143
1180,0.046588
1181,0.064493
1182,0.197875
1183,0.399823
1184,0.361739
1185,0.876496
1186,0.564400
1187,0.789294
1188,0.025678
1189,0.799885
1190,0.738514
1191,0.368324
1192,0.456017
1193,0.591996
1194,0.756403
1195,0.419732
1196,0.282938
1197,0.757794
1198,0.514859
1199,0.989613
1200,0.965513
1201,0.373279
1202,0.673461
1203,0.739872
1204,0.929787
1205,0.598055
1206,0.558426
1207,0.217630
1208,0.677416
1209,0.055583
1210,0.216968
1211,0.748086
1212,0.475535
1213,0.367305
1214,0.518406
1215,0.762954
1216,0.167071
1217,0.449008
1218,0.454558
1219,0.351471
1220,0.238370
1221,0.764108
1222,0.426622
1223,0.674496
1224,0.124115
1225,0.951002
1226,0.726549
1227,0.815312
1228,0.289540
1229,0.623733
1230,0.592420
1231,0.791467
1232,0.459463
1233,0.998846
1234,0.524652
1235,0.583917
1236,0.702347
1237,0.525263
1238,0.783032
1239,0.891804
1240,0.221687
1241,0.306919
1242,0.345734
1243,0.351725
1244,0.940174
1245,0.682473
1246,0.148436
1247,0.303898
1248,0.950391
1249,0.171840
1250,0.946505
1251,0.344631
1252,0.060861
1253,0.881621
1254,0.644354
1255,0.735273
1256,0.927768
1257,0.315813
1258,0.860695
1259,0.811697
1260,0.532204
1261,0.591487
1262,0.811765
1263,0.320616
1264,0.468594
1265,0.504812
1266,0.426096
1267,0.954447
1268,0.264320
1269,0.749648
1270,0.954397
1271,0.446496
1272,0.446055
1273,0.697595
1274,0.312011
1275,0.884506
1276,0.632033
1277,0.453336
1278,0.536973
1279,0.798612
1280,0.545646
1281,0.944061
1282,0.574328
1283,0.506678
1284,0.329373
1285,0.880399
1286,0.471411
1287,0.030312
1288,0.221517
1289,0.134876
1290,0.784355
1291,0.864666
1292,0.256700
1293,0.689720
1294,0.305273
1295,0.886170
1296,0.163219
1297,0.908539
1298,0.430610
1299,0.237097
1300,0.898152
1301,0.242511
1302,0.218343
1303,0.454778
1304,0.515555
1305,0.128952
1306,0.820675
1307,0.891024
1308,0.575635
1309,0.396208
1310,0.327455
1311,0.497582
1312,0.759899
1313,0.035828
1314,0.634018
1315,0.654639
1316,0.821609
1317,0.372465
1318,0.659968
1319,0.716655
1320,0.044483
1321,0.184705
1322,0.963663
1323,0.978514
1324,0.964444
1325,0.477572
1326,0.173928
1327,0.111403
1328,0.499805
1329,0.368493
1330,0.713447
1331,0.655861
1332,0.611039
1333,0.106159
1334,0.305918
1335,0.087151
1336,0.740347
1337,0.437535
1338,0.593269
1339,0.120874
1340,0.580336
1341,0.236130
1342,0.849952
1343,0.271737
1344,0.498854
1345,0.693115
1346,0.754162
1347,0.632050
1348,0.404728
1349,0.555523
1350,0.766688
1351,0.116444
1352,0.329407
1353,0.079428
1354,0.885389
1355,0.270735
1356,0.332360
1357,0.267341
1358,0.048319
1359,0.003496
1360,0.053037
1361,0.392203
1362,0.526179
1363,0.843553
1364,0.201864
1365,0.286621
1366,0.617708
1367,0.973422
1368,0.958504
1369,0.911627
1370,0.522598
1371,0.902887
1372,0.113474
1373,0.073896
1374,0.430237
1375,0.922506
1376,0.493627
1377,0.478946
1378,0.286180
1379,0.240933
1380,0.738871
1381,0.991786
1382,0.130853
1383,0.914156
1384,0.771830
1385,0.495426
1386,0.443407
1387,0.164593
1388,0.103036
1389,0.983707
1390,0.945826
1391,0.025509
1392,0.660155
1393,0.171263
1394,0.868434
1395,0.202542
1396,0.384226
1397,0.667691
1398,0.863037
1399,0.294207
1400,0.557832
1401,0.796456
1402,0.669608
1403,0.444205
1404,0.411246
1405,0.138168
1406,0.949390
1407,0.398041
1408,0.853567
1409,0.230427
1410,0.306291
1411,0.315321
1412,0.548514
1413,0.008062
1414,0.046231
1415,0.820624
1416,0.630013
1417,0.212047
1418,0.522971
1419,0.885406
1420,0.426249
1421,0.707048
1422,0.615689
1423,0.382495
1424,0.663312
1425,0.330222
1426,0.795659
1427,0.911560
1428,0.798951
1429,0.019840
1430,0.421480
1431,0.732693
1432,0.676295
1433,0.000594
1434,0.078970
1435,0.804212
1436,0.912391
1437,0.627247
1438,0.610054
1439,0.180496
1440,0.219446
1441,0.100066
1442,0.822898
1443,0.724411
1444,0.625855
1445,0.700243
1446,0.864853
1447,0.686614
1448,0.190221
1449,0.937051
1450,0.368663
1451,0.286723
1452,0.538976
1453,0.808388
1454,0.186894
1455,0.601076
1456,0.123997
1457,0.405730
1458,0.877208
1459,0.654826
1460,0.482986
1461,0.963239
1462,0.004616
1463,0.759729
1464,0.015360
1465,0.771542
1466,0.403235
1467,0.408021
1468,0.414861
1469,0.722459
1470,0.406154
1471,0.416066
1472,0.109231
1473,0.269598
1474,0.985964
1475,0.977971
1476,0.944129
1477,0.288709
1478,0.592641
1479,0.480830
1480,0.358056
1481,0.882826
1482,0.298009
1483,0.449449
1484,0.206293
1485,0.334550
1486,0.734441
1487,0.339030
1488,0.138270
1489,0.644202
1490,0.267358
1491,0.959573
1492,0.630980
1493,0.168582
1494,0.150184
1495,0.524872
1496,0.665399
1497,0.429541
1498,0.825784
1499,0.178935
1500,0.581609
1501,0.374128
1502,0.075151
1503,0.583493
1504,0.710035
1505,0.809168
1506,0.228374
1507,0.619660
1508,0.222145
1509,0.858166
1510,0.878380
1511,0.879143
1512,0.675701
1513,0.588347
1514,0.196195
1515,0.474381
1516,0.156532
1517,0.035726
1518,0.282548
1519,0.758711
1520,0.757608
1521,0.468797
1522,0.312724
1523,0.456000
1524,0.147740
1525,0.752906
1526,0.878481
1527,0.385669
1528,0.276947
1529,0.243920
1530,0.908657
1531,0.287979
1532,0.433037
1533,0.665230
1534,0.948643
1535,0.986236
1536,0.401538
1537,0.813615
1538,0.919876
1539,0.527554
1540,0.975238
1541,0.776684
1542,0.650464
1543,0.145211
1544,0.394868
1545,0.982197
1546,0.317629
1547,0.285297
1548,0.511176
1549,0.878040
1550,0.325996
1551,0.584393
1552,0.515419
1553,0.884778
1554,0.859829
1555,0.390489
1556,0.769573
1557,0.207074
1558,0.550771
1559,0.540928
1560,0.247840
1561,0.538857
1562,0.152815
1563,0.046622
1564,0.498736
1565,0.249402
1566,0.505694
1567,0.687429
1568,0.262979
1569,0.180547
1570,0.222399
1571,0.088118
1572,0.833065
1573,0.005720
1574,0.798323
1575,0.418136
1576,0.282157
1577,0.262114
1578,0.449381
1579,0.913902
1580,0.038900
1581,0.758015
1582,0.357580
1583,0.321040
1584,0.938647
1585,0.735799
1586,0.538993
1587,0.495528
1588,0.362214
1589,0.953650
1590,0.920538
1591,0.366491
1592,0.988459
1593,0.438723
1594,0.843995
1595,0.003785
1596,0.402505
1597,0.566097
1598,0.351980
1599,0.017193
1600,0.439215
1601,0.230699
1602,0.595645
1603,0.453964
1604,0.169872
1605,0.783201
1606,0.549278
1607,0.223961
1608,0.031194
1609,0.319054
1610,0.111437
1611,0.985404
1612,0.424755
1613,0.757743
1614,0.313827
1615,0.987271
1616,0.639772
1617,0.013102
1618,0.522462
1619,0.944604
1620,0.183975
1621,0.301998
1622,0.152798
1623,0.334465
1624,0.449093
1625,0.810645
1626,0.845369
1627,0.005821
1628,0.179698
1629,0.350928
1630,0.342238
1631,0.985082
1632,0.436279
1633,0.131634
1634,0.776888
1635,0.608629
1636,0.340795
1637,0.454863
1638,0.247348
1639,0.927513
1640,0.325860
1641,0.782268
1642,0.262945
1643,0.822406
1644,0.714839
1645,0.149947
1646,0.405288
1647,0.297195
1648,0.924322
1649,0.474839
1650,0.883352
1651,0.184535
1652,0.946165
1653,0.613296
1654,0.692571
1655,0.704842
1656,0.373246
1657,0.521308
1658,0.449398
1659,0.120297
1660,0.972828
1661,0.890735
1662,0.771168
1663,0.294564
1664,0.944247
1665,0.566725
1666,0.570815
1667,0.180852
1668,0.947421
1669,0.695423
1670,0.677721
1671,0.036897
1672,0.502317
1673,0.180258
1674,0.876547
1675,0.020519
1676,0.018381
1677,0.519255
1678,0.880959
1679,0.531967
1680,0.853685
1681,0.390183
1682,0.704757
1683,0.450841
1684,0.323145
1685,0.294123
1686,0.769386
1687,0.202984
1688,0.797373
1689,0.743810
1690,0.686020
1691,0.927479
1692,0.917907
1693,0.619915
1694,0.078139
1695,0.964088
1696,0.290643
1697,0.597037
1698,0.173571
1699,0.169023
1700,0.830230
1701,0.653859
1702,0.832878
1703,0.430916
1704,0.690755
1705,0.530405
1706,0.314693
1707,0.781640
1708,0.526077
1709,0.841007
1710,0.998303
1711,0.581592
1712,0.975544
1713,0.009385
1714,0.853584
1715,0.395377
1716,0.674632
1717,0.064357
1718,0.001782
1719,0.554115
1720,0.471343
1721,0.817247
1722,0.226354
1723,0.346379
1724,0.523005
1725,0.610139
1726,0.903990
1727,0.699988
1728,0.432189
1729,0.746966
1730,0.204732
1731,0.446411
1732,0.514876
1733,0.532136
1734,0.585784
1735,0.714771
1736,0.354271
1737,0.209705
1738,0.626415
1739,0.583867
1740,0.720253
1741,0.191714
1742,0.836968
1743,0.606456
1744,0.137591
1745,0.501078
1746,0.777668
1747,0.916430
1748,0.273298
1749,0.688040
1750,0.510650
1751,0.299842
1752,0.492337
1753,0.905178
1754,0.560904
1755,0.210825
1756,0.832946
1757,0.405085
1758,0.775683
1759,0.757659
1760,0.681692
1761,0.050848
1762,0.173079
1763,0.981042
1764,0.648665
1765,0.601772
1766,0.354424
1767,0.774172
1768,0.010098
1769,0.095059
1770,0.617369
1771,0.671272
1772,0.742689
1773,0.196993
1774,0.323874
1775,0.864038
1776,0.531984
1777,0.556474
1778,0.159824
1779,0.854330
1780,0.153375
1781,0.189152
1782,0.125796
1783,0.753789
1784,0.305002
1785,0.795947
1786,0.897609
1787,0.115680
1788,0.375180
1789,0.348399
1790,0.676160
1791,0.027002
1792,0.745642
1793,0.544288
1794,0.063135
1795,0.286316
1796,0.076221
1797,0.282768
1798,0.325521
1799,0.579267
1800,0.463824
1801,0.378982
1802,0.579165
1803,0.271906
1804,0.969383
1805,0.130327
1806,0.104411
1807,0.824816
1808,0.919350
1809,0.965038
1810,0.481849
1811,0.688515
1812,0.861476
1813,0.050423
1814,0.110945
1815,0.214728
1816,0.727517
1817,0.580218
1818,0.960608
1819,0.124251
1820,0.710205
1821,0.615536
1822,0.712751
1823,0.297466
1824,0.039731
1825,0.959658
1826,0.423160
1827,0.675209
1828,0.202288
1829,0.631524
1830,0.197264
1831,0.451316
1832,0.989953
1833,0.752007
1834,0.388266
1835,0.496546
1836,0.677568
1837,0.863427
1838,0.307955
1839,0.617759
1840,0.377132
1841,0.234500
1842,0.444969
1843,0.629708
1844,0.176134
1845,0.759933
1846,0.105107
1847,0.796100
1848,0.791161
1849,0.871862
1850,0.472124
1851,0.792756
1852,0.687955
1853,0.021147
1854,0.905772
1855,0.641758
1856,0.899119
1857,0.833540
1858,0.028258
1859,0.836187
1860,0.076849
1861,0.547156
1862,0.813004
1863,0.192342
1864,0.138474
1865,0.481798
1866,0.774410
1867,0.390591
1868,0.773867
1869,0.313657
1870,0.315253
1871,0.470681
1872,0.168005
1873,0.019586
