id,ACTION
207,0.993357
208,0.995586
209,0.530999
210,0.770596
211,0.992469
212,0.998736
213,0.999885
214,0.992667
215,0.999579
216,0.997008
217,0.998270
218,0.999753
219,0.999803
220,0.998876
221,0.847521
222,0.999919
223,0.999707
224,0.972559
225,0.999687
226,0.746368
227,0.981099
228,0.999142
229,0.999300
230,0.999509
231,0.998263
232,0.909702
233,0.997902
234,0.120196
235,0.991456
236,0.987212
237,0.998260
238,0.952059
239,0.988004
240,0.998740
241,0.998052
242,0.597476
243,0.266469
244,0.996891
245,0.999849
246,0.999880
247,0.995480
248,0.999846
249,0.999750
250,0.999691
251,0.999445
252,0.989350
253,0.998547
254,0.999970
255,0.999981
256,0.998728
257,0.998919
258,0.995879
259,0.999484
260,0.997303
261,0.983792
262,0.998312
263,0.999380
264,0.999874
265,0.999919
266,0.997831
267,0.997279
268,0.999510
269,0.997927
270,0.999251
271,0.995545
272,0.985516
273,0.999103
274,0.308113
275,0.998428
276,0.981574
277,0.993894
278,0.999455
279,0.995403
280,0.995971
281,0.999884
282,0.999470
283,0.996809
284,0.994523
285,0.999967
286,0.935521
287,0.999676
288,0.999190
289,0.999900
290,0.998929
291,0.877215
292,0.356710
293,0.997686
294,0.973260
295,0.999872
296,0.066196
297,0.135986
298,0.988136
299,0.863843
300,0.999552
301,0.753311
302,0.999625
303,0.889848
304,0.990765
305,0.999107
306,0.998899
307,0.999651
308,0.999961
309,0.998269
310,0.999132
311,0.998044
312,0.997437
313,0.999712
314,0.999337
315,0.999776
316,0.999869
317,0.997412
318,0.994559
319,0.999759
320,0.999470
321,0.997519
322,0.090772
323,0.999963
324,0.999589
325,0.999951
326,0.998504
327,0.999978
328,0.999916
329,0.997361
330,0.987167
331,0.999929
332,0.999523
333,0.999598
334,0.998908
335,0.999787
336,0.976012
337,0.999721
338,0.999762
339,0.999131
340,0.987915
341,0.997745
342,0.999784
343,0.971212
344,0.999802
345,0.999935
346,0.995548
347,0.999749
348,0.999748
349,0.998613
350,0.255426
351,0.996901
352,0.999847
353,0.999563
354,0.695570
355,0.999519
356,0.999641
357,0.979984
358,0.999855
359,0.996388
360,0.921850
361,0.995027
362,0.999010
363,0.997701
364,0.995176
365,0.999909
366,0.999948
367,0.999572
368,0.995696
369,0.997267
370,0.999749
371,0.999900
372,0.996717
373,0.971317
374,0.042742
375,0.998740
376,0.999899
377,0.808681
378,0.998069
379,0.999660
380,0.940788
381,0.243433
382,0.999359
383,0.999893
384,0.996473
385,0.953628
386,0.999189
387,0.844800
388,0.961637
389,0.999853
390,0.999813
391,0.998549
392,0.999673
393,0.999032
394,0.999301
395,0.985706
396,0.999632
397,0.999207
398,0.999879
399,0.999368
400,0.999455
401,0.998902
402,0.998447
403,0.997919
404,0.997504
405,0.999967
406,0.976553
407,0.997289
408,0.999341
409,0.999780
410,0.999871
411,0.999720
412,0.990620
413,0.992631
414,0.998209
415,0.999485
416,0.997279
417,0.999864
418,0.999587
419,0.999702
420,0.999456
421,0.999947
422,0.999706
423,0.995656
424,0.995805
425,0.999876
426,0.999030
427,0.997496
428,0.999832
429,0.917074
430,0.999213
431,0.999788
432,0.998010
433,0.988794
434,0.991492
435,0.999587
436,0.999995
437,0.995233
438,0.008642
439,0.998094
440,0.157101
441,0.999311
442,0.999586
443,0.999651
444,0.999934
445,0.877002
446,0.999540
447,0.997188
448,0.998227
449,0.999572
450,0.989666
451,0.978452
452,0.999845
453,0.999838
454,0.949294
455,0.985825
456,0.999938
457,0.999729
458,0.999506
459,0.999834
460,0.384458
461,0.524070
462,0.999953
463,0.999958
464,0.999102
465,0.999850
466,0.999797
467,0.071465
468,0.997645
469,0.999827
470,0.997199
471,0.997568
472,0.980211
473,0.999613
474,0.999709
475,0.994423
476,0.987867
477,0.999555
478,0.999733
479,0.988250
480,0.999908
481,0.998564
482,0.997924
483,0.999839
484,0.998924
485,0.999284
486,0.998392
487,0.999465
488,0.995873
489,0.999762
490,0.998233
491,0.998974
492,0.999860
493,0.672764
494,0.999880
495,0.998847
496,0.999920
497,0.999816
498,0.999364
499,0.999653
500,0.999540
501,0.998286
502,0.120621
503,0.994397
504,0.999009
505,0.999067
506,0.999097
507,0.999624
508,0.997474
509,0.998925
510,0.449994
511,0.998070
512,0.999960
513,0.990433
514,0.899100
515,0.999596
516,0.999462
517,0.999847
518,0.976810
519,0.998268
520,0.894839
521,0.999476
522,0.991474
523,0.999484
524,0.424808
525,0.986113
526,0.130093
527,0.993780
528,0.995737
529,0.999093
530,0.999646
531,0.980596
532,0.999284
533,0.999575
534,0.999760
535,0.996704
536,0.999668
537,0.999786
538,0.997426
539,0.976375
540,0.997728
541,0.998633
542,0.999555
543,0.119591
544,0.996237
545,0.963158
546,0.999843
547,0.094458
548,0.997163
549,0.922540
550,0.996078
551,0.999677
552,0.995652
553,0.998734
554,0.998680
555,0.997062
556,0.988984
557,0.999800
558,0.994640
559,0.998942
560,0.999951
561,0.997765
562,0.977892
563,0.995884
564,0.998350
565,0.999572
566,0.989828
567,0.997142
568,0.999662
569,0.999893
570,0.999643
571,0.685517
572,0.999945
573,0.913137
574,0.986880
575,0.999865
576,0.999922
577,0.999601
578,0.999104
579,0.918043
580,0.997954
581,0.999760
582,0.999065
583,0.999903
584,0.997490
585,0.999925
586,0.989990
587,0.976578
588,0.960037
589,0.999629
590,0.997313
591,0.997162
592,0.997886
593,0.978757
594,0.998062
595,0.999540
596,0.989962
597,0.999051
598,0.996671
599,0.990241
600,0.998291
601,0.999838
602,0.998056
603,0.999742
604,0.998718
605,0.999573
606,0.999191
607,0.999411
608,0.995029
609,0.999102
610,0.973106
611,0.999055
612,0.999922
613,0.976079
614,0.307231
615,0.999880
616,0.717569
617,0.998903
618,0.999735
619,0.998907
620,0.995114
621,0.999494
622,0.988831
623,0.951822
624,0.983934
625,0.997772
626,0.999818
627,0.999360
628,0.975405
629,0.999857
630,0.999834
631,0.997802
632,0.969066
633,0.999677
634,0.998857
635,0.998798
636,0.999628
637,0.999963
638,0.996289
639,0.992619
640,0.999517
641,0.999743
642,0.997553
643,0.999377
644,0.994105
645,0.999951
646,0.986142
647,0.996417
648,0.983965
649,0.999033
650,0.997588
651,0.996678
652,0.999363
653,0.937629
654,0.998832
655,0.977517
656,0.999841
657,0.997879
658,0.999855
659,0.999950
660,0.999497
661,0.999660
662,0.996711
663,0.999712
664,0.997926
665,0.996682
666,0.789764
667,0.952984
668,0.999256
669,0.995680
670,0.662493
671,0.979126
672,0.995704
673,0.419351
674,0.999339
675,0.995154
676,0.999906
677,0.999132
678,0.999486
679,0.998295
680,0.998196
681,0.779295
682,0.773883
683,0.999924
684,0.998643
685,0.998307
686,0.999311
687,0.998077
688,0.999913
689,0.999591
690,0.999724
691,0.999712
692,0.998969
693,0.753142
694,0.999260
695,0.999515
696,0.954047
697,0.999923
698,0.999808
699,0.999886
700,0.993604
701,0.996281
702,0.999361
703,0.998356
704,0.998366
705,0.973849
706,0.991695
707,0.957971
708,0.999816
709,0.965228
710,0.998833
711,0.997721
712,0.999687
713,0.999354
714,0.999704
715,0.999520
716,0.961756
717,0.999709
718,0.999322
719,0.970031
720,0.998009
721,0.994419
722,0.999184
723,0.999205
724,0.999223
725,0.999792
726,0.999290
727,0.998393
728,0.999868
729,0.982095
730,0.999609
731,0.933167
732,0.999958
733,0.998499
734,0.998408
735,0.998058
736,0.800042
737,0.997647
738,0.998500
739,0.999577
740,0.998890
741,0.999339
742,0.967971
743,0.999946
744,0.999957
745,0.998587
746,0.998905
747,0.998972
748,0.999591
749,0.996993
750,0.999911
751,0.976117
752,0.998620
753,0.999786
754,0.999730
755,0.999864
756,0.989429
757,0.999855
758,0.997719
759,0.999006
760,0.997871
761,0.999519
762,0.998578
763,0.827738
764,0.998502
765,0.996389
766,0.997797
767,0.990169
768,0.999708
769,0.999534
770,0.995829
771,0.999971
772,0.997722
773,0.999338
774,0.996929
775,0.999722
776,0.686323
777,0.999584
778,0.995856
779,0.999379
780,0.998136
781,0.982549
782,0.999692
783,0.999138
784,0.998214
785,0.907133
786,0.998052
787,0.999462
788,0.997352
789,0.999928
790,0.997199
791,0.983521
792,0.999283
793,0.982206
794,0.993369
795,0.997178
796,0.990725
797,0.999857
798,0.999938
799,0.993750
800,0.999650
801,0.999890
802,0.999703
803,0.984599
804,0.997748
805,0.999936
806,0.999044
807,0.945715
808,0.997146
809,0.997795
810,0.999269
811,0.998336
812,0.902291
813,0.999161
814,0.976660
815,0.494254
816,0.999436
817,0.999857
818,0.998932
819,0.997251
820,0.988233
821,0.992209
822,0.999806
823,0.999775
824,0.999821
825,0.999565
826,0.942276
827,0.999843
828,0.952721
829,0.996826
830,0.999416
831,0.974131
832,0.999953
833,0.999872
834,0.999775
835,0.998120
836,0.998853
837,0.994754
838,0.999879
839,0.972043
840,0.999101
841,0.999800
842,0.999806
843,0.996805
844,0.999625
845,0.997060
846,0.999682
847,0.998299
848,0.999641
849,0.996074
850,0.965179
851,0.999637
852,0.997158
853,0.999918
854,0.883298
855,0.999605
856,0.996103
857,0.997689
858,0.987234
859,0.999960
860,0.999532
861,0.999837
862,0.997710
863,0.996717
864,0.996025
865,0.913909
866,0.998997
867,0.999470
868,0.999408
869,0.998621
870,0.999838
871,0.996781
872,0.993034
873,0.999923
874,0.970770
875,0.999897
876,0.998646
877,0.995421
878,0.996982
879,0.999532
880,0.987616
881,0.997359
882,0.998730
883,0.999911
884,0.966406
885,0.997480
886,0.999862
887,0.946562
888,0.999430
889,0.992314
890,0.999957
891,0.999955
892,0.992597
893,0.994896
894,0.998683
895,0.998913
896,0.974463
897,0.564569
898,0.998998
899,0.958539
900,0.998735
901,0.998004
902,0.998835
903,0.997358
904,0.999762
905,0.999286
906,0.999676
907,0.999965
908,0.999973
909,0.960610
910,0.998939
911,0.996112
912,0.999617
913,0.999967
914,0.999597
915,0.999785
916,0.998093
917,0.996098
918,0.999596
919,0.999853
920,0.998546
921,0.995751
922,0.999849
923,0.996298
924,0.994840
925,0.957554
926,0.999864
927,0.999830
928,0.999695
929,0.998557
930,0.999869
931,0.998937
932,0.994922
933,0.994789
934,0.977710
935,0.999896
936,0.997340
937,0.998796
938,0.999800
939,0.997596
940,0.999437
941,0.999766
942,0.994233
943,0.518937
944,0.999958
945,0.997647
946,0.993612
947,0.999362
948,0.980273
949,0.998361
950,0.999881
951,0.998531
952,0.848824
953,0.998145
954,0.994589
955,0.998135
956,0.192477
957,0.999174
958,0.998856
959,0.924667
960,0.999359
961,0.999683
962,0.997597
963,0.999043
964,0.983225
965,0.996123
966,0.971025
967,0.999284
968,0.998738
969,0.999358
970,0.999019
971,0.998863
972,0.999974
973,0.998812
974,0.998321
975,0.998770
976,0.989025
977,0.999666
978,0.990239
979,0.988559
980,0.422347
981,0.999643
982,0.999863
983,0.999970
984,0.174853
985,0.996094
986,0.988035
987,0.999994
988,0.998438
989,0.999300
990,0.497746
991,0.458147
992,0.955794
993,0.999924
994,0.999102
995,0.982605
996,0.999456
997,0.400475
998,0.999328
999,0.996635
1000,0.997293
1001,0.921140
1002,0.965300
1003,0.999323
1004,0.999808
1005,0.998362
1006,0.998574
1007,0.999054
1008,0.999957
1009,0.999171
1010,0.999259
1011,0.999866
1012,0.999909
1013,0.999956
1014,0.996444
1015,0.999270
1016,0.999687
1017,0.016816
1018,0.999620
1019,0.999250
1020,0.998880
1021,0.999599
1022,0.973075
1023,0.997893
1024,0.999683
1025,0.998304
1026,0.958667
1027,0.999666
1028,0.999817
1029,0.999861
1030,0.992929
1031,0.992506
1032,0.999960
1033,0.999862
1034,0.992853
1035,0.999785
1036,0.999798
1037,0.998186
1038,0.998799
1039,0.994960
1040,0.997508
1041,0.997703
1042,0.988007
1043,0.050147
1044,0.979101
1045,0.996045
1046,0.999359
1047,0.990858
1048,0.995409
1049,0.034537
1050,0.999747
1051,0.999659
1052,0.998148
1053,0.999898
1054,0.982943
1055,0.999833
1056,0.994463
1057,0.938318
1058,0.998015
1059,0.999687
1060,0.984431
1061,0.999469
1062,0.997778
1063,0.995707
1064,0.999674
1065,0.999972
1066,0.999800
1067,0.999595
1068,0.988852
1069,0.988595
1070,0.999850
1071,0.279739
1072,0.999443
1073,0.599293
1074,0.999593
1075,0.999801
1076,0.991146
1077,0.988318
1078,0.999950
1079,0.998864
1080,0.997590
1081,0.999823
1082,0.999363
1083,0.999465
1084,0.999882
1085,0.997280
1086,0.999894
1087,0.989084
1088,0.993888
1089,0.990831
1090,0.999904
1091,0.997718
1092,0.999615
1093,0.999146
1094,0.999355
1095,0.999991
1096,0.998031
1097,0.999619
1098,0.999816
1099,0.996654
1100,0.996688
1101,0.992054
1102,0.997794
1103,0.997555
1104,0.954498
1105,0.998334
1106,0.999977
1107,0.998005
1108,0.998839
1109,0.999747
1110,0.998135
1111,0.999629
1112,0.992983
1113,0.999684
1114,0.884055
1115,0.995785
1116,0.997507
1117,0.993584
1118,0.983911
1119,0.990567
1120,0.999733
1121,0.998716
1122,0.176525
1123,0.993429
1124,0.979274
1125,0.999777
1126,0.999495
1127,0.999070
1128,0.999269
1129,0.999634
1130,0.998737
1131,0.997810
1132,0.993986
1133,0.999796
1134,0.999713
1135,0.941046
1136,0.992260
1137,0.993931
1138,0.999784
1139,0.998714
1140,0.988455
1141,0.993069
1142,0.999412
1143,0.998681
1144,0.994265
1145,0.999689
1146,0.999879
1147,0.999801
1148,0.982861
1149,0.995714
1150,0.997398
1151,0.999941
1152,0.998973
1153,0.994951
1154,0.972504
1155,0.999937
1156,0.997721
1157,0.998256
1158,0.991181
1159,0.999908
1160,0.985582
1161,0.998591
1162,0.999826
1163,0.993108
1164,0.999214
1165,0.999851
1166,0.998818
1167,0.999707
1168,0.998014
1169,0.999129
1170,0.999375
1171,0.999741
1172,0.998747
1173,0.980340
1174,0.990656
1175,0.997573
1176,0.999318
1177,0.997710
1178,0.999802
1179,0.999940
1180,0.417569
1181,0.703118
1182,0.996553
1183,0.996812
1184,0.999814
1185,0.999962
1186,0.999654
1187,0.999410
1188,0.759821
1189,0.999831
1190,0.998922
1191,0.992099
1192,0.996903
1193,0.999008
1194,0.999594
1195,0.998367
1196,0.992579
1197,0.998538
1198,0.999527
1199,0.999967
1200,0.999803
1201,0.999278
1202,0.999886
1203,0.999938
1204,0.999807
1205,0.999652
1206,0.998899
1207,0.774286
1208,0.999589
1209,0.935356
1210,0.993627
1211,0.999943
1212,0.999435
1213,0.999367
1214,0.995937
1215,0.999904
1216,0.990136
1217,0.995475
1218,0.997932
1219,0.983693
1220,0.978780
1221,0.999270
1222,0.996692
1223,0.999578
1224,0.812526
1225,0.999909
1226,0.995571
1227,0.998208
1228,0.997959
1229,0.999782
1230,0.997573
1231,0.998687
1232,0.998307
1233,0.999974
1234,0.998948
1235,0.999582
1236,0.997847
1237,0.999184
1238,0.999178
1239,0.999984
1240,0.994506
1241,0.986693
1242,0.997913
1243,0.998107
1244,0.999875
1245,0.998402
1246,0.934082
1247,0.970240
1248,0.999732
1249,0.993902
1250,0.999286
1251,0.997575
1252,0.887299
1253,0.999744
1254,0.998468
1255,0.999703
1256,0.999491
1257,0.998590
1258,0.999878
1259,0.999517
1260,0.998891
1261,0.999369
1262,0.998739
1263,0.994498
1264,0.997340
1265,0.999023
1266,0.999368
1267,0.999989
1268,0.996348
1269,0.999360
1270,0.999736
1271,0.998710
1272,0.998551
1273,0.999368
1274,0.956917
1275,0.999475
1276,0.998802
1277,0.994200
1278,0.995717
1279,0.999896
1280,0.991000
1281,0.999423
1282,0.999199
1283,0.998202
1284,0.997586
1285,0.999335
1286,0.999830
1287,0.880960
1288,0.999054
1289,0.985686
1290,0.998691
1291,0.999567
1292,0.996920
1293,0.998331
1294,0.999066
1295,0.999132
1296,0.986175
1297,0.999668
1298,0.998415
1299,0.993187
1300,0.998195
1301,0.998976
1302,0.998595
1303,0.998438
1304,0.992626
1305,0.979502
1306,0.999748
1307,0.999747
1308,0.999194
1309,0.992888
1310,0.997603
1311,0.993996
1312,0.999485
1313,0.647310
1314,0.999949
1315,0.995435
1316,0.999581
1317,0.993640
1318,0.999762
1319,0.997146
1320,0.519422
1321,0.996903
1322,0.999858
1323,0.999921
1324,0.999978
1325,0.998575
1326,0.990330
1327,0.995639
1328,0.999572
1329,0.997874
1330,0.997807
1331,0.999430
1332,0.996030
1333,0.962027
1334,0.970729
1335,0.929564
1336,0.999165
1337,0.998126
1338,0.999004
1339,0.996457
1340,0.998423
1341,0.998679
1342,0.999696
1343,0.996978
1344,0.996498
1345,0.999476
1346,0.997015
1347,0.997195
1348,0.984163
1349,0.999418
1350,0.999787
1351,0.965611
1352,0.998708
1353,0.952866
1354,0.999897
1355,0.998949
1356,0.995662
1357,0.998896
1358,0.884677
1359,0.165735
1360,0.883597
1361,0.995143
1362,0.997131
1363,0.999830
1364,0.992735
1365,0.990272
1366,0.999599
1367,0.999859
1368,0.999489
1369,0.999925
1370,0.976446
1371,0.999977
1372,0.978533
1373,0.809435
1374,0.999764
1375,0.999964
1376,0.998628
1377,0.998207
1378,0.998145
1379,0.998244
1380,0.999327
1381,0.999904
1382,0.989649
1383,0.999869
1384,0.999821
1385,0.995535
1386,0.999524
1387,0.976552
1388,0.980221
1389,0.999916
1390,0.999888
1391,0.906268
1392,0.999933
1393,0.977433
1394,0.999892
1395,0.579537
1396,0.996131
1397,0.997954
1398,0.999903
1399,0.994471
1400,0.997163
1401,0.999783
1402,0.999129
1403,0.993903
1404,0.990159
1405,0.995033
1406,0.999129
1407,0.997516
1408,0.999753
1409,0.923587
1410,0.981909
1411,0.997577
1412,0.996366
1413,0.335433
1414,0.619804
1415,0.999703
1416,0.990526
1417,0.997034
1418,0.987985
1419,0.999593
1420,0.999621
1421,0.999273
1422,0.999831
1423,0.984609
1424,0.998348
1425,0.996788
1426,0.999355
1427,0.999527
1428,0.996981
1429,0.090893
1430,0.986806
1431,0.999939
1432,0.998630
1433,0.011654
1434,0.816784
1435,0.999051
1436,0.999528
1437,0.999778
1438,0.999875
1439,0.982306
1440,0.993755
1441,0.984780
1442,0.999046
1443,0.999630
1444,0.999660
1445,0.999395
1446,0.999759
1447,0.996873
1448,0.973671
1449,0.999780
1450,0.998870
1451,0.998042
1452,0.999625
1453,0.999536
1454,0.985454
1455,0.999208
1456,0.987150
1457,0.992573
1458,0.999436
1459,0.984912
1460,0.998685
1461,0.999975
1462,0.222179
1463,0.993083
1464,0.689788
1465,0.999072
1466,0.993298
1467,0.993636
1468,0.998313
1469,0.999766
1470,0.999444
1471,0.995812
1472,0.996485
1473,0.999517
1474,0.999956
1475,0.999829
1476,0.999905
1477,0.987468
1478,0.999607
1479,0.996405
1480,0.991605
1481,0.998148
1482,0.981685
1483,0.997650
1484,0.995550
1485,0.998633
1486,0.998704
1487,0.998144
1488,0.988310
1489,0.998589
1490,0.994438
1491,0.999981
1492,0.999972
1493,0.991072
1494,0.863107
1495,0.997440
1496,0.999108
1497,0.997253
1498,0.999864
1499,0.996366
1500,0.981342
1501,0.999221
1502,0.983124
1503,0.999701
1504,0.999836
1505,0.999738
1506,0.990620
1507,0.999319
1508,0.997753
1509,0.999881
1510,0.999871
1511,0.999811
1512,0.999768
1513,0.999392
1514,0.997275
1515,0.988743
1516,0.994093
1517,0.867481
1518,0.999795
1519,0.998912
1520,0.999828
1521,0.999143
1522,0.895171
1523,0.999356
1524,0.838249
1525,0.999155
1526,0.999000
1527,0.998897
1528,0.998333
1529,0.997814
1530,0.999879
1531,0.997537
1532,0.982000
1533,0.998638
1534,0.999948
1535,0.999921
1536,0.994457
1537,0.999931
1538,0.999851
1539,0.998371
1540,0.999767
1541,0.999509
1542,0.999141
1543,0.937215
1544,0.985744
1545,0.999932
1546,0.995602
1547,0.997586
1548,0.999931
1549,0.999969
1550,0.999083
1551,0.983501
1552,0.999784
1553,0.999826
1554,0.999837
1555,0.997530
1556,0.999093
1557,0.988618
1558,0.999884
1559,0.998778
1560,0.999264
1561,0.998664
1562,0.992764
1563,0.221914
1564,0.997979
1565,0.982549
1566,0.998975
1567,0.999712
1568,0.996787
1569,0.994433
1570,0.999188
1571,0.815991
1572,0.999930
1573,0.591698
1574,0.998118
1575,0.995791
1576,0.995636
1577,0.985761
1578,0.993159
1579,0.999982
1580,0.698855
1581,0.999734
1582,0.997561
1583,0.997966
1584,0.999810
1585,0.997500
1586,0.997247
1587,0.999048
1588,0.997550
1589,0.999749
1590,0.999726
1591,0.945725
1592,0.999890
1593,0.975690
1594,0.996641
1595,0.037056
1596,0.996842
1597,0.995490
1598,0.998795
1599,0.021206
1600,0.996671
1601,0.997793
1602,0.999385
1603,0.940395
1604,0.992067
1605,0.999801
1606,0.999547
1607,0.999023
1608,0.898567
1609,0.997736
1610,0.980311
1611,0.999852
1612,0.993106
1613,0.999533
1614,0.993184
1615,0.999976
1616,0.993945
1617,0.817472
1618,0.999540
1619,0.999903
1620,0.984596
1621,0.986696
1622,0.993719
1623,0.971400
1624,0.999202
1625,0.999991
1626,0.999785
1627,0.311730
1628,0.998164
1629,0.886490
1630,0.999227
1631,0.999672
1632,0.999551
1633,0.995117
1634,0.999786
1635,0.999724
1636,0.999636
1637,0.998895
1638,0.996519
1639,0.999772
1640,0.996382
1641,0.999858
1642,0.993776
1643,0.999653
1644,0.999463
1645,0.994753
1646,0.999410
1647,0.996420
1648,0.999556
1649,0.996971
1650,0.999822
1651,0.998999
1652,0.999139
1653,0.999120
1654,0.999113
1655,0.999922
1656,0.998344
1657,0.997807
1658,0.994751
1659,0.994879
1660,0.999940
1661,0.997741
1662,0.999709
1663,0.999075
1664,0.999407
1665,0.997725
1666,0.999712
1667,0.956374
1668,0.999634
1669,0.998027
1670,0.999537
1671,0.770738
1672,0.995019
1673,0.994670
1674,0.999831
1675,0.627337
1676,0.173526
1677,0.999244
1678,0.999969
1679,0.998931
1680,0.999022
1681,0.994818
1682,0.999502
1683,0.999539
1684,0.986605
1685,0.996314
1686,0.999680
1687,0.992390
1688,0.999072
1689,0.999571
1690,0.999794
1691,0.999639
1692,0.999681
1693,0.997218
1694,0.981630
1695,0.999967
1696,0.996350
1697,0.998791
1698,0.998932
1699,0.991749
1700,0.999084
1701,0.997497
1702,0.999414
1703,0.995622
1704,0.999822
1705,0.999492
1706,0.999666
1707,0.998188
1708,0.998677
1709,0.998522
1710,0.999972
1711,0.992977
1712,0.999828
1713,0.304488
1714,0.998193
1715,0.998937
1716,0.999805
1717,0.971072
1718,0.056030
1719,0.999623
1720,0.998972
1721,0.999471
1722,0.993973
1723,0.997949
1724,0.999845
1725,0.976791
1726,0.999921
1727,0.999633
1728,0.998487
1729,0.998903
1730,0.980331
1731,0.998478
1732,0.999463
1733,0.999231
1734,0.996262
1735,0.999254
1736,0.999278
1737,0.996000
1738,0.999574
1739,0.990000
1740,0.999920
1741,0.990868
1742,0.999481
1743,0.995693
1744,0.975764
1745,0.998878
1746,0.999599
1747,0.999853
1748,0.995335
1749,0.999047
1750,0.993649
1751,0.989127
1752,0.990446
1753,0.999650
1754,0.999607
1755,0.960303
1756,0.998213
1757,0.998566
1758,0.999805
1759,0.999425
1760,0.999683
1761,0.804962
1762,0.994458
1763,0.999730
1764,0.999469
1765,0.998118
1766,0.994648
1767,0.999953
1768,0.286129
1769,0.989765
1770,0.991030
1771,0.999747
1772,0.996627
1773,0.995467
1774,0.998508
1775,0.999526
1776,0.995553
1777,0.999158
1778,0.860008
1779,0.999765
1780,0.988357
1781,0.985238
1782,0.997234
1783,0.999726
1784,0.979119
1785,0.999328
1786,0.999811
1787,0.995934
1788,0.997499
1789,0.991401
1790,0.999482
1791,0.835377
1792,0.999799
1793,0.999182
1794,0.779958
1795,0.996752
1796,0.970466
1797,0.948898
1798,0.997133
1799,0.999067
1800,0.997763
1801,0.941584
1802,0.998846
1803,0.997727
1804,0.999934
1805,0.468555
1806,0.988671
1807,0.999626
1808,0.999691
1809,0.999961
1810,0.999946
1811,0.994743
1812,0.999564
1813,0.977527
1814,0.996636
1815,0.998265
1816,0.998982
1817,0.999829
1818,0.999783
1819,0.994599
1820,0.999538
1821,0.999106
1822,0.999041
1823,0.999222
1824,0.242068
1825,0.999959
1826,0.996549
1827,0.999025
1828,0.998315
1829,0.998497
1830,0.986295
1831,0.998571
1832,0.999953
1833,0.999786
1834,0.999226
1835,0.996552
1836,0.999923
1837,0.999223
1838,0.996818
1839,0.999788
1840,0.998778
1841,0.999348
1842,0.999418
1843,0.999497
1844,0.997915
1845,0.999764
1846,0.991018
1847,0.999796
1848,0.999280
1849,0.999701
1850,0.999467
1851,0.998526
1852,0.999850
1853,0.443021
1854,0.998560
1855,0.999906
1856,0.999859
1857,0.999935
1858,0.481636
1859,0.997325
1860,0.963788
1861,0.997561
1862,0.999930
1863,0.995067
1864,0.967552
1865,0.999184
1866,0.999974
1867,0.999158
1868,0.999855
1869,0.999422
1870,0.981609
1871,0.999319
1872,0.996007
1873,0.474590
