id,ACTION
144,0.501218
145,0.501868
146,0.499684
147,0.500234
148,0.500271
149,0.501303
150,0.500933
151,0.501590
152,0.499630
153,0.501531
154,0.500527
155,0.501087
156,0.501098
157,0.502398
158,0.501394
159,0.500630
160,0.500543
161,0.500388
162,0.501434
163,0.502047
164,0.500879
165,0.500494
166,0.502167
167,0.500870
168,0.500870
169,0.501286
170,0.510613
171,0.501590
172,0.510108
173,0.500269
174,0.501168
175,0.500847
176,0.510296
177,0.501588
178,0.501059
179,0.501648
180,0.500234
181,0.500152
182,0.500930
183,0.500837
184,0.500633
185,0.501163
186,0.500468
187,0.501339
188,0.501583
189,0.500130
190,0.501285
191,0.501745
192,0.500480
193,0.501470
194,0.501129
195,0.500826
196,0.501448
197,0.501250
198,0.500459
199,0.501163
200,0.500078
201,0.500789
202,0.501094
203,0.500662
204,0.500870
205,0.501307
206,0.500895
207,0.501075
208,0.500885
209,0.500402
210,0.500121
211,0.500100
212,0.501080
213,0.502603
214,0.500756
215,0.500870
216,0.500391
217,0.500747
218,0.501324
219,0.501623
220,0.500413
221,0.500338
222,0.501876
223,0.501068
224,0.500690
225,0.500617
226,0.500102
227,0.500328
228,0.501200
229,0.502607
230,0.501584
231,0.500885
232,0.500921
233,0.501608
234,0.499881
235,0.501318
236,0.500662
237,0.501194
238,0.499877
239,0.500670
240,0.510223
241,0.500494
242,0.500190
243,0.500138
244,0.509879
245,0.500805
246,0.501738
247,0.501715
248,0.501446
249,0.500924
250,0.501275
251,0.500800
252,0.492877
253,0.501341
254,0.501288
255,0.501198
256,0.500524
257,0.500774
258,0.500305
259,0.500785
260,0.501470
261,0.501868
262,0.501226
263,0.501255
264,0.502177
265,0.510594
266,0.500885
267,0.501277
268,0.501824
269,0.500924
270,0.501535
271,0.501456
272,0.500609
273,0.501897
274,0.499733
275,0.501697
276,0.500460
277,0.501050
278,0.501068
279,0.501218
280,0.500933
281,0.511061
282,0.501925
283,0.501084
284,0.500571
285,0.501250
286,0.500910
287,0.510299
288,0.510129
289,0.501310
290,0.510594
291,0.500317
292,0.499806
293,0.501064
294,0.501748
295,0.500590
296,0.500147
297,0.500155
298,0.501240
299,0.500553
300,0.501576
301,0.500332
302,0.500826
303,0.500451
304,0.500947
305,0.501554
306,0.500870
307,0.501870
308,0.501412
309,0.500111
310,0.501073
311,0.501484
312,0.501316
313,0.501194
314,0.502010
315,0.501198
316,0.501415
317,0.501005
318,0.501247
319,0.500090
320,0.501399
321,0.501003
322,0.499845
323,0.501745
324,0.501512
325,0.501476
326,0.500566
327,0.501167
328,0.501291
329,0.500744
330,0.501229
331,0.500722
332,0.501322
333,0.500641
334,0.500151
335,0.501203
336,0.500885
337,0.502210
338,0.509075
339,0.500916
340,0.500721
341,0.501332
342,0.500916
343,0.500493
344,0.502278
345,0.501059
346,0.501144
347,0.500863
348,0.501229
349,0.501295
350,0.500502
351,0.500764
352,0.501982
353,0.500781
354,0.499976
355,0.500731
356,0.501489
357,0.501701
358,0.501108
359,0.500703
360,0.491597
361,0.501452
362,0.500417
363,0.501156
364,0.500200
365,0.501431
366,0.501988
367,0.501274
368,0.502086
369,0.500645
370,0.501528
371,0.500862
372,0.501250
373,0.500312
374,0.500019
375,0.500602
376,0.501215
377,0.499843
378,0.501385
379,0.501285
380,0.500038
381,0.500295
382,0.500936
383,0.502093
384,0.509295
385,0.501038
386,0.501715
387,0.500115
388,0.501191
389,0.500966
390,0.500862
391,0.500189
392,0.501848
393,0.500510
394,0.500924
395,0.500856
396,0.501019
397,0.501868
398,0.501038
399,0.501496
400,0.501451
401,0.501018
402,0.501003
403,0.501038
404,0.501304
405,0.509864
406,0.500403
407,0.500774
408,0.501443
409,0.499981
410,0.509855
411,0.501716
412,0.500947
413,0.500221
414,0.501124
415,0.501003
416,0.500095
417,0.501169
418,0.501691
419,0.501631
420,0.500929
421,0.501354
422,0.500836
423,0.500095
424,0.500306
425,0.500959
426,0.500607
427,0.501096
428,0.500788
429,0.501662
430,0.501155
431,0.500826
432,0.500789
433,0.500885
434,0.500918
435,0.500673
436,0.502326
437,0.500901
438,0.491270
439,0.500719
440,0.500134
441,0.500753
442,0.502138
443,0.501183
444,0.500722
445,0.500539
446,0.501214
447,0.500179
448,0.501841
449,0.500929
450,0.500952
451,0.500604
452,0.500752
453,0.501183
454,0.500133
455,0.500976
456,0.500592
457,0.501308
458,0.500782
459,0.501068
460,0.500038
461,0.500513
462,0.501717
463,0.501104
464,0.500837
465,0.500655
466,0.501229
467,0.500087
468,0.501295
469,0.501117
470,0.501418
471,0.501181
472,0.501279
473,0.501386
474,0.500660
475,0.500721
476,0.500551
477,0.500862
478,0.501607
479,0.501717
480,0.508894
481,0.501665
482,0.500904
483,0.501697
484,0.500916
485,0.501434
486,0.500870
487,0.501099
488,0.502196
489,0.501218
490,0.500870
491,0.501269
492,0.500370
493,0.500521
494,0.501807
495,0.501659
496,0.500842
497,0.508893
498,0.501291
499,0.501107
500,0.500822
501,0.500917
502,0.501669
503,0.500317
504,0.500494
505,0.501028
506,0.501285
507,0.501183
508,0.500633
509,0.500383
510,0.499970
511,0.500825
512,0.501211
513,0.501300
514,0.499750
515,0.501062
516,0.500881
517,0.501820
518,0.500887
519,0.500925
520,0.500319
521,0.501592
522,0.501027
523,0.501947
524,0.499685
525,0.499370
526,0.499351
527,0.501200
528,0.500783
529,0.500574
530,0.501089
531,0.500777
532,0.500751
533,0.501068
534,0.500148
535,0.501512
536,0.500869
537,0.501358
538,0.501761
539,0.501715
540,0.500597
541,0.500925
542,0.501392
543,0.501029
544,0.501354
545,0.500493
546,0.501415
547,0.500138
548,0.499846
549,0.500805
550,0.500517
551,0.500601
552,0.501836
553,0.500600
554,0.500629
555,0.501218
556,0.500870
557,0.501610
558,0.501315
559,0.500883
560,0.501123
561,0.500876
562,0.500873
563,0.501662
564,0.499914
565,0.501566
566,0.500542
567,0.501268
568,0.500323
569,0.501870
570,0.501372
571,0.500000
572,0.500565
573,0.500684
574,0.499817
575,0.501285
576,0.501461
577,0.501336
578,0.501308
579,0.500647
580,0.500648
581,0.500881
582,0.501193
583,0.501384
584,0.500790
585,0.501214
586,0.500674
587,0.500161
588,0.500836
589,0.501464
590,0.500433
591,0.500806
592,0.501709
593,0.500388
594,0.501876
595,0.502588
596,0.501259
597,0.500859
598,0.500588
599,0.500497
600,0.501273
601,0.501055
602,0.500690
603,0.511061
604,0.501181
605,0.500678
606,0.509651
607,0.501077
608,0.502064
609,0.501269
610,0.500050
611,0.501538
612,0.501197
613,0.501328
614,0.500231
615,0.501576
616,0.499972
617,0.500741
618,0.500586
619,0.500821
620,0.501218
621,0.501250
622,0.500601
623,0.501062
624,0.500038
625,0.500678
626,0.501275
627,0.500449
628,0.500916
629,0.501385
630,0.501303
631,0.502140
632,0.500614
633,0.501461
634,0.501538
635,0.500553
636,0.501269
637,0.500932
638,0.500888
639,0.501617
640,0.500847
641,0.500976
642,0.500791
643,0.500917
644,0.501358
645,0.501531
646,0.499979
647,0.500523
648,0.501732
649,0.501312
650,0.500059
651,0.501038
652,0.501807
653,0.500309
654,0.501231
655,0.500458
656,0.501163
657,0.500713
658,0.500611
659,0.501424
660,0.500505
661,0.502182
662,0.500938
663,0.501097
664,0.501018
665,0.500825
666,0.500614
667,0.500755
668,0.502365
669,0.500870
670,0.500028
671,0.500986
672,0.501028
673,0.500191
674,0.500792
675,0.501261
676,0.500837
677,0.501117
678,0.502125
679,0.501592
680,0.501024
681,0.499932
682,0.500312
683,0.501277
684,0.500887
685,0.500897
686,0.500464
687,0.501583
688,0.501323
689,0.501598
690,0.501610
691,0.510480
692,0.501505
693,0.500355
694,0.501339
695,0.501358
696,0.500514
697,0.501556
698,0.500976
699,0.501286
700,0.500703
701,0.501673
702,0.509577
703,0.500729
704,0.500996
705,0.500391
706,0.500347
707,0.500413
708,0.501304
709,0.501142
710,0.501425
711,0.492513
712,0.500098
713,0.501148
714,0.501303
715,0.501270
716,0.500324
717,0.501086
718,0.500741
719,0.501584
720,0.500826
721,0.509474
722,0.509803
723,0.501271
724,0.500306
725,0.501066
726,0.500722
727,0.500988
728,0.501470
729,0.500427
730,0.500870
731,0.500387
732,0.501868
733,0.501189
734,0.510315
735,0.500539
736,0.500043
737,0.500672
738,0.501526
739,0.500837
740,0.509791
741,0.500924
742,0.500659
743,0.501588
744,0.509045
745,0.502280
746,0.501337
747,0.500916
748,0.501598
749,0.501452
750,0.510315
751,0.501042
752,0.500790
753,0.501870
754,0.501026
755,0.501037
756,0.499925
757,0.501314
758,0.501085
759,0.500205
760,0.500782
761,0.500426
762,0.500515
763,0.501198
764,0.500389
765,0.500671
766,0.500925
767,0.501127
768,0.501610
769,0.500949
770,0.500540
771,0.501303
772,0.500672
773,0.501249
774,0.501168
775,0.500680
776,0.500062
777,0.501053
778,0.501004
779,0.500988
780,0.499189
781,0.500312
782,0.501248
783,0.501420
784,0.500546
785,0.500110
786,0.500550
787,0.501791
788,0.500690
789,0.501452
790,0.500497
791,0.500703
792,0.501425
793,0.500730
794,0.501211
795,0.500988
796,0.500245
797,0.501270
798,0.502877
799,0.500925
800,0.501772
801,0.501244
802,0.501417
803,0.500099
804,0.500957
805,0.501236
806,0.501050
807,0.500745
808,0.500361
809,0.501208
810,0.501538
811,0.501304
812,0.491923
813,0.501804
814,0.501691
815,0.500190
816,0.510473
817,0.501235
818,0.501073
819,0.501112
820,0.500930
821,0.501943
822,0.501173
823,0.501632
824,0.500351
825,0.501611
826,0.500824
827,0.510168
828,0.501162
829,0.500807
830,0.502693
831,0.500303
832,0.502425
833,0.501249
834,0.500487
835,0.501448
836,0.500377
837,0.501887
838,0.500890
839,0.500305
840,0.500993
841,0.500862
842,0.502693
843,0.500865
844,0.500875
845,0.500837
846,0.502137
847,0.500953
848,0.501295
849,0.500541
850,0.500081
851,0.501268
852,0.501384
853,0.501872
854,0.500062
855,0.500870
856,0.509465
857,0.502203
858,0.501740
859,0.502036
860,0.501823
861,0.500862
862,0.500372
863,0.500851
864,0.501548
865,0.499236
866,0.501276
867,0.500976
868,0.500458
869,0.501466
870,0.501332
871,0.500870
872,0.500662
873,0.501877
874,0.500497
875,0.502501
876,0.500921
877,0.501196
878,0.500662
879,0.501636
880,0.500870
881,0.500870
882,0.501841
883,0.501592
884,0.500762
885,0.500690
886,0.501717
887,0.500504
888,0.501662
889,0.500961
890,0.501881
891,0.501881
892,0.500726
893,0.500662
894,0.510419
895,0.501610
896,0.501027
897,0.500357
898,0.500681
899,0.500703
900,0.501275
901,0.500916
902,0.500975
903,0.500947
904,0.500935
905,0.510843
906,0.501332
907,0.502055
908,0.501819
909,0.500888
910,0.500829
911,0.500711
912,0.501110
913,0.502280
914,0.501660
915,0.500931
916,0.500488
917,0.500721
918,0.500866
919,0.509634
920,0.500959
921,0.500559
922,0.500655
923,0.508106
924,0.500767
925,0.500190
926,0.509336
927,0.500749
928,0.501259
929,0.501662
930,0.510764
931,0.501053
932,0.500701
933,0.501332
934,0.500600
935,0.500740
936,0.500365
937,0.510233
938,0.501417
939,0.501038
940,0.500370
941,0.501003
942,0.500875
943,0.500183
944,0.500935
945,0.501003
946,0.501242
947,0.500765
948,0.500633
949,0.501054
950,0.500641
951,0.501868
952,0.499976
953,0.500781
954,0.500722
955,0.501116
956,0.499978
957,0.500988
958,0.500856
959,0.500141
960,0.500662
961,0.501041
962,0.509142
963,0.501071
964,0.500589
965,0.501158
966,0.500189
967,0.501059
968,0.500326
969,0.501117
970,0.500684
971,0.509803
972,0.501034
973,0.501461
974,0.501201
975,0.500972
976,0.500639
977,0.501617
978,0.501332
979,0.499915
980,0.500000
981,0.501434
982,0.500909
983,0.501833
984,0.500081
985,0.501867
986,0.500870
987,0.502041
988,0.501662
989,0.501164
990,0.500365
991,0.500013
992,0.500450
993,0.510315
994,0.501640
995,0.500703
996,0.501888
997,0.499881
998,0.500856
999,0.501081
1000,0.502816
1001,0.501412
1002,0.499722
1003,0.500488
1004,0.500887
1005,0.501020
1006,0.500064
1007,0.501269
1008,0.500826
1009,0.501892
1010,0.500939
1011,0.501357
1012,0.500455
1013,0.502280
1014,0.500958
1015,0.509625
1016,0.501556
1017,0.499628
1018,0.500557
1019,0.500933
1020,0.501526
1021,0.511128
1022,0.501246
1023,0.500588
1024,0.502136
1025,0.500482
1026,0.500788
1027,0.502693
1028,0.500446
1029,0.500826
1030,0.502248
1031,0.500666
1032,0.501747
1033,0.501668
1034,0.500225
1035,0.501515
1036,0.501662
1037,0.500387
1038,0.500838
1039,0.501191
1040,0.501576
1041,0.501112
1042,0.501892
1043,0.499971
1044,0.500052
1045,0.500440
1046,0.501136
1047,0.501259
1048,0.501181
1049,0.500190
1050,0.501399
1051,0.501173
1052,0.510718
1053,0.501223
1054,0.500614
1055,0.501249
1056,0.500721
1057,0.500885
1058,0.501160
1059,0.500973
1060,0.501112
1061,0.500268
1062,0.500807
1063,0.500551
1064,0.500774
1065,0.502696
1066,0.501075
1067,0.501362
1068,0.500918
1069,0.500952
1070,0.501374
1071,0.500287
1072,0.501470
1073,0.500493
1074,0.509846
1075,0.501677
1076,0.500988
1077,0.500966
1078,0.501188
1079,0.500723
1080,0.500333
1081,0.502092
1082,0.500671
1083,0.501632
1084,0.501415
1085,0.500528
1086,0.511061
1087,0.500416
1088,0.501220
1089,0.500895
1090,0.501269
1091,0.501006
1092,0.500808
1093,0.501946
1094,0.500957
1095,0.502385
1096,0.501200
1097,0.509595
1098,0.501355
1099,0.500721
1100,0.500876
1101,0.500721
1102,0.500818
1103,0.501804
1104,0.500340
1105,0.501781
1106,0.501448
1107,0.501303
1108,0.501075
1109,0.501630
1110,0.500864
1111,0.501538
1112,0.500852
1113,0.501305
1114,0.499965
1115,0.500426
1116,0.501347
1117,0.500662
1118,0.500662
1119,0.500730
1120,0.501074
1121,0.500987
1122,0.500050
1123,0.500388
1124,0.501028
1125,0.500490
1126,0.500805
1127,0.500720
1128,0.501260
1129,0.501384
1130,0.501031
1131,0.501024
1132,0.500662
1133,0.501299
1134,0.501716
1135,0.500709
1136,0.501850
1137,0.501393
1138,0.502501
1139,0.501183
1140,0.499893
1141,0.500851
1142,0.500837
1143,0.501716
1144,0.501102
1145,0.501787
1146,0.511061
1147,0.501068
1148,0.500384
1149,0.501218
1150,0.501218
1151,0.501903
1152,0.501745
1153,0.510315
1154,0.499921
1155,0.510815
1156,0.501259
1157,0.500864
1158,0.500070
1159,0.500870
1160,0.500297
1161,0.502139
1162,0.502056
1163,0.499977
1164,0.501701
1165,0.501269
1166,0.501019
1167,0.501093
1168,0.501835
1169,0.500898
1170,0.500434
1171,0.509634
1172,0.502177
1173,0.501156
1174,0.500654
1175,0.501155
1176,0.500909
1177,0.501059
1178,0.501029
1179,0.501794
1180,0.500299
1181,0.499874
1182,0.500914
1183,0.500781
1184,0.500130
1185,0.502603
1186,0.500800
1187,0.501954
1188,0.500108
1189,0.500655
1190,0.501825
1191,0.500873
1192,0.501868
1193,0.501198
1194,0.501252
1195,0.501136
1196,0.501074
1197,0.501954
1198,0.501044
1199,0.501537
1200,0.501470
1201,0.500929
1202,0.500841
1203,0.501393
1204,0.501291
1205,0.501124
1206,0.501420
1207,0.501304
1208,0.501392
1209,0.500231
1210,0.500463
1211,0.501250
1212,0.500680
1213,0.500599
1214,0.500796
1215,0.501303
1216,0.500900
1217,0.500742
1218,0.501367
1219,0.501410
1220,0.501128
1221,0.501375
1222,0.500954
1223,0.502508
1224,0.500895
1225,0.501406
1226,0.502210
1227,0.501448
1228,0.500551
1229,0.500933
1230,0.501155
1231,0.501401
1232,0.501098
1233,0.501992
1234,0.500847
1235,0.500887
1236,0.501687
1237,0.500966
1238,0.501546
1239,0.501443
1240,0.500738
1241,0.501377
1242,0.500389
1243,0.500392
1244,0.501312
1245,0.509772
1246,0.500632
1247,0.501473
1248,0.501444
1249,0.500662
1250,0.502511
1251,0.500292
1252,0.500373
1253,0.511236
1254,0.501364
1255,0.501483
1256,0.501717
1257,0.500509
1258,0.501483
1259,0.502807
1260,0.501714
1261,0.501825
1262,0.501468
1263,0.500976
1264,0.500827
1265,0.501301
1266,0.500827
1267,0.501443
1268,0.500942
1269,0.501411
1270,0.501823
1271,0.500548
1272,0.501125
1273,0.500888
1274,0.500346
1275,0.503052
1276,0.501218
1277,0.501234
1278,0.501194
1279,0.501260
1280,0.501434
1281,0.502576
1282,0.500711
1283,0.501761
1284,0.500651
1285,0.501570
1286,0.500836
1287,0.499965
1288,0.500384
1289,0.500825
1290,0.501898
1291,0.501223
1292,0.500755
1293,0.501332
1294,0.500721
1295,0.501662
1296,0.500856
1297,0.501195
1298,0.501544
1299,0.500389
1300,0.508228
1301,0.500715
1302,0.500382
1303,0.500948
1304,0.500947
1305,0.500255
1306,0.502136
1307,0.501959
1308,0.501225
1309,0.501125
1310,0.501198
1311,0.501752
1312,0.501214
1313,0.500125
1314,0.500934
1315,0.509067
1316,0.501195
1317,0.500827
1318,0.501336
1319,0.501223
1320,0.500342
1321,0.500439
1322,0.501926
1323,0.501408
1324,0.501224
1325,0.501401
1326,0.500444
1327,0.500365
1328,0.500534
1329,0.501314
1330,0.501246
1331,0.501683
1332,0.501451
1333,0.500384
1334,0.500901
1335,0.500395
1336,0.500958
1337,0.501050
1338,0.501825
1339,0.500036
1340,0.501746
1341,0.500651
1342,0.501214
1343,0.500764
1344,0.500958
1345,0.501198
1346,0.501309
1347,0.501241
1348,0.501259
1349,0.501259
1350,0.501072
1351,0.500584
1352,0.500512
1353,0.500382
1354,0.501410
1355,0.500777
1356,0.500851
1357,0.500309
1358,0.499502
1359,0.491467
1360,0.499493
1361,0.500870
1362,0.501726
1363,0.500934
1364,0.501024
1365,0.501285
1366,0.500773
1367,0.501754
1368,0.502365
1369,0.501075
1370,0.501588
1371,0.501535
1372,0.500587
1373,0.499774
1374,0.500805
1375,0.501679
1376,0.500877
1377,0.508714
1378,0.500973
1379,0.500444
1380,0.501214
1381,0.502045
1382,0.500431
1383,0.501095
1384,0.508980
1385,0.501121
1386,0.500797
1387,0.500476
1388,0.500541
1389,0.501954
1390,0.501470
1391,0.499605
1392,0.500578
1393,0.500279
1394,0.501077
1395,0.500762
1396,0.501064
1397,0.501260
1398,0.510260
1399,0.500639
1400,0.500966
1401,0.501235
1402,0.501285
1403,0.501259
1404,0.501173
1405,0.500636
1406,0.509644
1407,0.501116
1408,0.501100
1409,0.501399
1410,0.500837
1411,0.500870
1412,0.500966
1413,0.499643
1414,0.500372
1415,0.501173
1416,0.501930
1417,0.500925
1418,0.501954
1419,0.502558
1420,0.500321
1421,0.500869
1422,0.500897
1423,0.500504
1424,0.501434
1425,0.501138
1426,0.501337
1427,0.508980
1428,0.509451
1429,0.500190
1430,0.500904
1431,0.500723
1432,0.502107
1433,0.499667
1434,0.499881
1435,0.502735
1436,0.502210
1437,0.500651
1438,0.501126
1439,0.501018
1440,0.500749
1441,0.500053
1442,0.501538
1443,0.501300
1444,0.501050
1445,0.501415
1446,0.501924
1447,0.501194
1448,0.500933
1449,0.501466
1450,0.501088
1451,0.500824
1452,0.500947
1453,0.509417
1454,0.500691
1455,0.500736
1456,0.500286
1457,0.501275
1458,0.501461
1459,0.501620
1460,0.500704
1461,0.501593
1462,0.499822
1463,0.502248
1464,0.499971
1465,0.501613
1466,0.500947
1467,0.500915
1468,0.501113
1469,0.501404
1470,0.500609
1471,0.500873
1472,0.500069
1473,0.500539
1474,0.502335
1475,0.501830
1476,0.501214
1477,0.500358
1478,0.501155
1479,0.502096
1480,0.501228
1481,0.501897
1482,0.501730
1483,0.501276
1484,0.500662
1485,0.500837
1486,0.501531
1487,0.500916
1488,0.500493
1489,0.502100
1490,0.500439
1491,0.502139
1492,0.500936
1493,0.500851
1494,0.500367
1495,0.500655
1496,0.501683
1497,0.500747
1498,0.501850
1499,0.500511
1500,0.501285
1501,0.500709
1502,0.500168
1503,0.500598
1504,0.501517
1505,0.502315
1506,0.500389
1507,0.500635
1508,0.500856
1509,0.501028
1510,0.501304
1511,0.502807
1512,0.500770
1513,0.501158
1514,0.500387
1515,0.508353
1516,0.500658
1517,0.499833
1518,0.500380
1519,0.501897
1520,0.502531
1521,0.500836
1522,0.501352
1523,0.501155
1524,0.500991
1525,0.501269
1526,0.501374
1527,0.500736
1528,0.500662
1529,0.500662
1530,0.501195
1531,0.501153
1532,0.500947
1533,0.501787
1534,0.501295
1535,0.501822
1536,0.500781
1537,0.500779
1538,0.501316
1539,0.500870
1540,0.502039
1541,0.501745
1542,0.501502
1543,0.500938
1544,0.501173
1545,0.502285
1546,0.501250
1547,0.500970
1548,0.500756
1549,0.501745
1550,0.500652
1551,0.501535
1552,0.500973
1553,0.501955
1554,0.500988
1555,0.500651
1556,0.501496
1557,0.501098
1558,0.500826
1559,0.500781
1560,0.500057
1561,0.501473
1562,0.499126
1563,0.499943
1564,0.501014
1565,0.500959
1566,0.501274
1567,0.500671
1568,0.500627
1569,0.500856
1570,0.500489
1571,0.500614
1572,0.500779
1573,0.499403
1574,0.502188
1575,0.500662
1576,0.500979
1577,0.501292
1578,0.500627
1579,0.501827
1580,0.500214
1581,0.501498
1582,0.500826
1583,0.501089
1584,0.502007
1585,0.501291
1586,0.501156
1587,0.500685
1588,0.501040
1589,0.501584
1590,0.501461
1591,0.501369
1592,0.501954
1593,0.509731
1594,0.509644
1595,0.499919
1596,0.501548
1597,0.501163
1598,0.500446
1599,0.499644
1600,0.500872
1601,0.500510
1602,0.501332
1603,0.500930
1604,0.500457
1605,0.501270
1606,0.501304
1607,0.500160
1608,0.500078
1609,0.500816
1610,0.500406
1611,0.501868
1612,0.501417
1613,0.501955
1614,0.500358
1615,0.501466
1616,0.501194
1617,0.499593
1618,0.500822
1619,0.501346
1620,0.500982
1621,0.501781
1622,0.500539
1623,0.501159
1624,0.500744
1625,0.501582
1626,0.509852
1627,0.499807
1628,0.499505
1629,0.501393
1630,0.500698
1631,0.509772
1632,0.500974
1633,0.500401
1634,0.501189
1635,0.500784
1636,0.500829
1637,0.500882
1638,0.500106
1639,0.501200
1640,0.501112
1641,0.501440
1642,0.499228
1643,0.501683
1644,0.501372
1645,0.500160
1646,0.500370
1647,0.500897
1648,0.501754
1649,0.501451
1650,0.501849
1651,0.499867
1652,0.502287
1653,0.511080
1654,0.501198
1655,0.501341
1656,0.501020
1657,0.500672
1658,0.500837
1659,0.500301
1660,0.501903
1661,0.510815
1662,0.501296
1663,0.500274
1664,0.501745
1665,0.501029
1666,0.500540
1667,0.500837
1668,0.501717
1669,0.501549
1670,0.501118
1671,0.499834
1672,0.501612
1673,0.500804
1674,0.501961
1675,0.499709
1676,0.500130
1677,0.501341
1678,0.500869
1679,0.500902
1680,0.501895
1681,0.501568
1682,0.501028
1683,0.500777
1684,0.500925
1685,0.501169
1686,0.501407
1687,0.500458
1688,0.501512
1689,0.508537
1690,0.500851
1691,0.501535
1692,0.501304
1693,0.501110
1694,0.500262
1695,0.501717
1696,0.500272
1697,0.501366
1698,0.499690
1699,0.499734
1700,0.501470
1701,0.509352
1702,0.501180
1703,0.500629
1704,0.500885
1705,0.500740
1706,0.500542
1707,0.501295
1708,0.501706
1709,0.501754
1710,0.501881
1711,0.501053
1712,0.510718
1713,0.499967
1714,0.501583
1715,0.501301
1716,0.501709
1717,0.500070
1718,0.499685
1719,0.501181
1720,0.500552
1721,0.501269
1722,0.500836
1723,0.501101
1724,0.500859
1725,0.509709
1726,0.501304
1727,0.501392
1728,0.501096
1729,0.501383
1730,0.500764
1731,0.500918
1732,0.500086
1733,0.500826
1734,0.502169
1735,0.501229
1736,0.500945
1737,0.500838
1738,0.500761
1739,0.501214
1740,0.500961
1741,0.500376
1742,0.510121
1743,0.501332
1744,0.500543
1745,0.501069
1746,0.501074
1747,0.501250
1748,0.501108
1749,0.501189
1750,0.501319
1751,0.500715
1752,0.509748
1753,0.501195
1754,0.501303
1755,0.500511
1756,0.502203
1757,0.501305
1758,0.501028
1759,0.501269
1760,0.501669
1761,0.500392
1762,0.500310
1763,0.502066
1764,0.501247
1765,0.501240
1766,0.500970
1767,0.501498
1768,0.499970
1769,0.499563
1770,0.501583
1771,0.500597
1772,0.501745
1773,0.500586
1774,0.501208
1775,0.510029
1776,0.501424
1777,0.501102
1778,0.501032
1779,0.501380
1780,0.500417
1781,0.500688
1782,0.500312
1783,0.501757
1784,0.500895
1785,0.502056
1786,0.501117
1787,0.500074
1788,0.500234
1789,0.501116
1790,0.502222
1791,0.500005
1792,0.500722
1793,0.501121
1794,0.500450
1795,0.500837
1796,0.500322
1797,0.501125
1798,0.500826
1799,0.501311
1800,0.500885
1801,0.501426
1802,0.501120
1803,0.501078
1804,0.501609
1805,0.500870
1806,0.499923
1807,0.502696
1808,0.501470
1809,0.501461
1810,0.500947
1811,0.501640
1812,0.501346
1813,0.499630
1814,0.500190
1815,0.500774
1816,0.501836
1817,0.501469
1818,0.501448
1819,0.500324
1820,0.501241
1821,0.501124
1822,0.501220
1823,0.500777
1824,0.500309
1825,0.510587
1826,0.500887
1827,0.501259
1828,0.500042
1829,0.501635
1830,0.500553
1831,0.500847
1832,0.502427
1833,0.501152
1834,0.500959
1835,0.509697
1836,0.501250
1837,0.501910
1838,0.500821
1839,0.501270
1840,0.501068
1841,0.500519
1842,0.500494
1843,0.500873
1844,0.500482
1845,0.501393
1846,0.492056
1847,0.501062
1848,0.509606
1849,0.501522
1850,0.501169
1851,0.502679
1852,0.501077
1853,0.499976
1854,0.509554
1855,0.500840
1856,0.501384
1857,0.501384
1858,0.500155
1859,0.501662
1860,0.500468
1861,0.501537
1862,0.501339
1863,0.500804
1864,0.500755
1865,0.500958
1866,0.500541
1867,0.501110
1868,0.501384
1869,0.500290
1870,0.500548
1871,0.501259
1872,0.500298
1873,0.499535
